id,url,duration,desc,play_count,digg_count,comment_count,share_count,music_play_url
7194819694761774382,https://tiktok.com/@/video/7194819694761774382,10,Big boiiiiii #kangaroojack #kangaroo #kangarootok #crocodileencounter ,204312497,19187205,324715,3154595,https://v16m.tiktokcdn-us.com/6b79cc41d81b482d8351d3379ccb9a94/67f93a02/video/tos/useast5/tos-useast5-v-27dcd7-tx/9bd5f3db6d6142599845177bdb0d969a/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThMSB.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=amttcjc6Zjl1aDMzZzU8NEBpamttcjc6Zjl1aDMzZzU8NEBucGFucjRvYDZgLS1kMS9zYSNucGFucjRvYDZgLS1kMS9zcw%3D%3D&vvpl=1&l=20250411094911B8F6019BA383CC0035A7&btag=e00070000&download=true
7218887158298365226,https://tiktok.com/@/video/7218887158298365226,60,#respect #amazing #fyp ,196997967,6519305,6148,25493,https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/6a790bec1bf640c185753440ca131a7e
7381522617179639070,https://tiktok.com/@/video/7381522617179639070,50,"I made the perfect guest bed headboard using an old door I found on @Facebook Marketplace! Unique vintage finds always excite me, and I love letting my DIY imagination run wild. What will you find and where will it take you?  #ad",193174349,543463,0,4564,https://v16m.tiktokcdn-us.com/a5c3eda057966da47558cdc1c409f79a/67f9959c/video/tos/useast8/tos-useast8-v-27dcd7-tx2/ocodwaIAqfEF2EN3DWTF74fnAfD3ICAIlA7Mdg/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThNV-.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=ajV1Znc5cnA5czMzaTU8NEBpajV1Znc5cnA5czMzaTU8NEBxMnFrMmRrc2xgLS1kMTJzYSNxMnFrMmRrc2xgLS1kMTJzcw%3D%3D&vvpl=1&l=2025041116192160C670798A5FB2087560&btag=e00048000&download=true
7495980057786141994,https://tiktok.com/@/video/7495980057786141994,16,Al panda animation#foryou #foryou #20m #fyp #fypシ #20m #fypシ #grow #unfreeze #20m ,188252969,4043020,17810,453756,https://v16m.tiktokcdn-us.com/b48b9f4eb4febd4b423b03000b348c75/67fc17a6/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/oQu7TWAefEEN4VDsADTPuVCcREDgFoAew0AEl2/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7Th.At.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3B3OHU5cm5ueTMzODU8NEBpM3B3OHU5cm5ueTMzODU8NEBicG5gMmRzXnFgLS1kMS1zYSNicG5gMmRzXnFgLS1kMS1zcw%3D%3D&vvpl=1&l=20250413135915A9D027F40DEA208BE44B&btag=e00078000&download=true
7454667943415205163,https://tiktok.com/@/video/7454667943415205163,60,Omg 😨 #ocean #storm #northsea #dangerous #dory #job  #USA #AMERICA ,188125414,12251321,56765,530979,https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/oIAA1LvfQQdziABxI9ujsHiBwi7WoEOLrBC6Mj
7299225652048284961,https://tiktok.com/@/video/7299225652048284961,64,Magic Tricks 😱 😂 ,184731144,3924080,5082,41594,https://v16m.tiktokcdn-us.com/f190b293066d8f98c41b9f2d7c1ca29e/6800d0b8/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/oAAvJ4laPpBECYUGxAAkti76yAJiOiEZAkvAu/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7Th~gloKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=Mzl2ZXQ5cjdtcjMzODU8NEBpMzl2ZXQ5cjdtcjMzODU8NEBtcmFhMmRrZWhgLS1kMS1zYSNtcmFhMmRrZWhgLS1kMS1zcw%3D%3D&vvpl=1&l=2025041703570662F811FFF434E90A25BF&btag=e00050000&download=true
7477009372623670574,https://tiktok.com/@/video/7477009372623670574,64,@Nomads Lifes #nomad #nomadslifes #villagelifestyle #unitedstates #unitedkingdom #unfreezemyaccount #growmyaccount ,182610180,3498149,59680,157694,https://v19.tiktokcdn-us.com/c32c68be708ea40727c988493a10e637/67f7b527/video/tos/useast5/tos-useast5-v-27dcd7-tx/oYsnuADQEDBEAC3bfUCgEnAFGN4p8nfyKs1JS3/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThvWe3OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=anlmZ3U5cmRneDMzZzU8NEBpanlmZ3U5cmRneDMzZzU8NEBnZGRxMmRjbXBgLS1kMS9zYSNnZGRxMmRjbXBgLS1kMS9zcw%3D%3D&vvpl=1&l=2025041006091211B7C7D5EE823812D920&btag=e00050000&download=true
7404292794094767402,https://tiktok.com/@/video/7404292794094767402,28,Deadpool x Nickpool #deadpool #wolverine #nyc #timessquare ,182138178,11618292,21543,221213,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/a8e05ff8b86f4aeb8bea6b2ab37472c4
7466710933218348295,https://tiktok.com/@/video/7466710933218348295,10,"Year 1998, Papua New Guinea. Due to a magnitude 7 earthquake, the northwestern part of the country was covered by tsunami waves. The tallest of them reached 15 meters. #tsunami #waves #earthquake #wave",182000101,3006748,19619,122871,https://v19.tiktokcdn-us.com/11851643fa8e44b0971c03a54f2e5b22/67f92638/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/oUUJyRIgQ9CFOExFEFJtgnf2AYDNBBAIBAhnkf/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThHYF.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=anBsOWo5cjdreDMzODU8NEBpanBsOWo5cjdreDMzODU8NEBnLmw2MmRjYGNgLS1kMS1zYSNnLmw2MmRjYGNgLS1kMS1zcw%3D%3D&vvpl=1&l=20250411082446E58AD0276E87C1079317&btag=e00070000&download=true
7246362562839727406,https://tiktok.com/@/video/7246362562839727406,7,LOL😆😋🥭#usa #fruit #asmr ,179391331,8705828,36501,449316,https://v16m.tiktokcdn-us.com/23b7e15b46cdef241bfc21a25040a39f/67ee1d0b/video/tos/useast5/tos-useast5-v-27dcd7-tx/17919b239bb5473a803b30e6f054c9bd/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=190&bt=95&ds=5&ft=GSDrKInz7ThFoZ5OXq8Zmo&mime_type=video_mp4&qs=13&rc=M2g7ZTg6ZmY4ZzMzZzU8NEBpM2g7ZTg6ZmY4ZzMzZzU8NEBoYG1jcjRvMzRgLS1kMS9zYSNoYG1jcjRvMzRgLS1kMS9zcw%3D%3D&vvpl=1&l=20250402233042827A66B23C953B21581C&btag=e00070000
7453477561163631918,https://tiktok.com/@/video/7453477561163631918,84,They're finally reunited.#usa🇺🇸 #surprise #reunion ,177117955,16104969,56468,285783,https://v19.tiktokcdn-us.com/0a59799847c38b9a297e329bb8d45670/67f9c6c4/video/tos/useast2a/tos-useast2a-v-2370-euttp/osA9ZvhAEiblw0CtmKDoAyLTBAOCAY0pAoEgi/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7Thz9P.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=anI1M3c5cmhlcDMzZjU8M0BpanI1M3c5cmhlcDMzZjU8M0BkLS1oMmRrNW1gLS1kMWNzYSNkLS1oMmRrNW1gLS1kMWNzcw%3D%3D&vvpl=1&l=202504111945470FBEE85A5E68970ED82F&btag=e00058000&download=true
7317484374331493674,https://tiktok.com/@/video/7317484374331493674,70,"Psst! Can you keep a secret? Ok cool, plan your visit to the World of Coca-Cola in Atlanta, GA, and discover where the secret formula behind everyone’s favorite drink is stored! 😊🥤   📌Save this! Must do’s at the World of Coca-Cola:   🥤Taste It! (Coca-Cola beverages from around the world) 🥤The Beverage Lab (the science behind the cola) 🥤The Vault of The Secret Formula 🥤The Coca‑Cola Theater 🥤The Loft (Coca-Cola memorabilia) 🥤Milestones of Refreshment (Coca-Cola history)   #VisitTheUSA #atlanta #CocaCola #tripguide #ThingstodoAtlanta #familytrip #discovertogether #exploringnewplaces ",175527450,559285,3052,15326,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/oQ8bu14jzCNmBfMODqsuzZ5BQVObUdiltfogIn
7347681547635428654,https://tiktok.com/@/video/7347681547635428654,70,Lice and nits treatment in our parlour 🤮#lice #longgervideos #j4f #licetreatment ,171840520,2691145,108252,1160277,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/oUNeBfzfaiygM4IrCOMAiC17IRzyFjNa9DI1Fs
7459598110860299566,https://tiktok.com/@/video/7459598110860299566,102,Teacher is surprised at work by her Soldier son homecoming! 🥰,171160916,5933950,26517,48923,https://v16m.tiktokcdn-us.com/9146824a776ec30022512574c09139db/67f9cf13/video/tos/useast5/tos-useast5-v-27dcd7-tx/ocwnMeEEACAvAJrYgIFkhoSDBfNctgdEDUBELI/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThEmP.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M2g8NHE5cjN3eDMzZzU8NEBpM2g8NHE5cjN3eDMzZzU8NEA2YWhwMmRjLy9gLS1kMS9zYSM2YWhwMmRjLy9gLS1kMS9zcw%3D%3D&vvpl=1&l=20250411202340574BB3498409A719A862&btag=e00050000&download=true
7359967654498618667,https://tiktok.com/@/video/7359967654498618667,61,Do you recognize this song? #satisfying #anime #marblemusic ,170226439,4652122,47739,112291,https://v77.tiktokcdn.com/6d2b49426fe377db532126f8e2c7bec4/67fa8c3c/video/tos/maliva/tos-maliva-v-27dcd7c799-us/ocx26AArmADZzHNjB8iig3BWUICJ71AEE0fZSe/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Th8i5.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=ajpvZnY5cmV3cjMzZzU8NEBpajpvZnY5cmV3cjMzZzU8NEBpZjZuMmRja2VgLS1kMS9zYSNpZjZuMmRja2VgLS1kMS9zcw%3D%3D&vvpl=1&l=202504112351279D5B5953793B55240132&btag=e00050000&cc=13&download=true
7464240953046387998,https://tiktok.com/@/video/7464240953046387998,62,Interesting phenomena in cold #satisfyingvideo #oddlysatisfying #ice #frozen #asmr #fypシ ,169927921,10161206,32312,481944,https://v16m.tiktokcdn-us.com/d4178f1ca317e52ec5a043236bf17a6c/67d3b878/video/tos/useast8/tos-useast8-v-27dcd7-tx2/oEAJnJM8DIEeys4fEQFAqmTj7Cf3PAIIEAAcoL/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThxreKOXq8Zmo&mime_type=audio_mpeg&qs=13&rc=andsNnY5cnI3eDMzaTU8NEBpandsNnY5cnI3eDMzaTU8NEBwZGRjMmRzc19gLS1kMTJzYSNwZGRjMmRzc19gLS1kMTJzcw%3D%3D&vvpl=1&l=2025031323014572FB6BCDF77B3123064E&btag=e00050000&download=true
7422057267551423790,https://tiktok.com/@/video/7422057267551423790,34,Dachshund’s are a girls best friend🫶🏻 #dacshundsoftiktok #dachshund #wienerdog #daughter #prek #afterschoolroutine #fyp #heartwarming #love #viral #cutenessoverloaded ,168090028,21873468,105104,1832409,
7439389203143740702,https://tiktok.com/@/video/7439389203143740702,10,So glad i found Duet🤩 #duet #dating #onlinedating #relationship ,166271559,799033,2581,4762,https://v16m.tiktokcdn-us.com/2847859ddfa67154a32be6cd2cdce13f/67f9c7aa/video/tos/useast5/tos-useast5-v-27dcd7-tx/ogPCAwtfAAiOFHE9Ie68Tf0DAECok2ATp6AiIA/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThYAP.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3RvZHg5cmU6djMzZzU8NEBpM3RvZHg5cmU6djMzZzU8NEBjZGNuMmRjcy1gLS1kMS9zYSNjZGNuMmRjcy1gLS1kMS9zcw%3D%3D&vvpl=1&l=20250411195329D3FB20B94696A70ED37D&btag=e00078000&download=true
7422655314224500014,https://tiktok.com/@/video/7422655314224500014,110,[Part 349] Full Video On YouTube! #asmr #asmrshaving #barbershop #barber #asmrbarber #asmrshaving #shavingasmr #haircutasmr #asmrcutting #cuttingasmr #asmrrealbarber ,165436972,4777425,70041,383989,https://v19.tiktokcdn-us.com/11c9dd4873201691c9a9307ebca4bee0/67f9eb23/video/tos/useast5/tos-useast5-v-27dcd7-tx/o0nYQFcUCDEA4gYDAIuBfF4lGDSf5YDvJpAB2g/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GSDrKInz7Th_tG.OXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Ozc2PDM6OjtnaWQ5Z2hkOEBpM2g2cmw5cmg8djMzZzU8NEA1NjExXi9hNmIxYS4uYmAzYSMtbGBvMmRjMC5gLS1kMS9zcw%3D%3D&vvpl=1&l=20250411222316B4807E253FA726141549&btag=e00090000&download=true
7225846306609237294,https://tiktok.com/@/video/7225846306609237294,7,OMG😱drooling?🤤#usa #fruit #asmr ,165246248,3113761,9162,34174,https://v19.tiktokcdn-us.com/c8f234610c0284ed6bc199c21a807fae/67f9da5c/video/tos/useast5/tos-useast5-v-27dcd7-tx/e77066fabae24e7087f60caaccf1c404/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=206&bt=103&ds=5&ft=GSDrKInz7Thb0q.OXq8Zmo&mime_type=video_mp4&qs=13&rc=anFnbWk6ZjY1ZzMzZzU8NEBpanFnbWk6ZjY1ZzMzZzU8NEBecW42cjQwZHNgLS1kMS9zYSNecW42cjQwZHNgLS1kMS9zcw%3D%3D&vvpl=1&l=20250411211323A4B9E660CA966519D1FA&btag=e00070000&download=true
7384261288530119979,https://tiktok.com/@/video/7384261288530119979,20,“English or Spanish” #rollercoaster #fy #foryou #slingshotpcb @hannah ,164884024,22168410,103778,1205013,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/oQKGAQXYGe9fbF3cAIeeK1dIYLx0rVG17JCmcM
7317349979318652191,https://tiktok.com/@/video/7317349979318652191,50,#foryou #unfrezzmyaccount #foryoupag ,163436409,3164470,22260,214125,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/o4fLEaCxQszgD4qPaesvHYhsPweDFGuGjdIAFD
7345941504155847982,https://tiktok.com/@/video/7345941504155847982,12,End 👍 #fyp #foryou #trendy #foryoup #waterpark ,163138187,2054761,4793,23032,https://v77.tiktokcdn.com/87e70e345ef6f3ba7572ae33e8e110d6/68281a3c/video/tos/maliva/tos-maliva-v-27dcd7c799-us/oEvJEUNSb4e0DAjy1MBqEmkBgAivDlCQeIBSAi/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7TheoTQKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=am9qO3I5cngzcTMzZzU8NEBpam9qO3I5cngzcTMzZzU8NEBhZXA2MmRrYW1gLS1kMS9zYSNhZXA2MmRrYW1gLS1kMS9zcw%3D%3D&vvpl=1&l=20250516131006BFF1CD942C4B945BE898&btag=e00070000&cc=13&download=true
7193510327533800747,https://tiktok.com/@/video/7193510327533800747,28,Testing out the tornado shelter. Making sure everything works inside. #txhawkilla#texashogkiller#tornado ,159582740,5233215,13474,17821,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/ognbQYlFcBOQaCFZlBkY814Wq5tWgJff6NoDEy
7355645925949295878,https://tiktok.com/@/video/7355645925949295878,61,They adopted a raccoon after realizing the mistake they had made  #animals #raccoon  #animal #Ghost #adoption #mapache #sad #cute #emotional ,159275036,13010509,59927,430247,https://v19.tiktokcdn-us.com/55f6d118a2df8fe9ec2222429d1c864a/67f8b31a/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/oghoCKRSXIEQzAf0fTAIpeAFmgI7UCGAMIUTAL/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThkBw.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=anNubXg5cjU7cjMzNzU8M0BpanNubXg5cjU7cjMzNzU8M0BtczVuMmQ0L15gLS1kMTZzYSNtczVuMmQ0L15gLS1kMTZzcw%3D%3D&vvpl=1&l=2025041100124461518E4983BFF81C6418&btag=e00050000&download=true
7407498930625334559,https://tiktok.com/@/video/7407498930625334559,61,BEST FISHING | VIDEO FISHING| AMAZING FISHING VIDEO | CHINA FISHING  . . . #fishing #fishinglife #flyfishing #bassfishing #fishingtrip #fishingislife #carpfishing #fishingaddict #fishingdaily #fishingreel #troutfishing #predatorfishing #fishingisfun #fishingforlife #goprofishing #fishingadventures #fishingtips #fisherman #fisherwoman #fishingday #fishingreel #fishingtime  #kayakfishing #saltwaterfishing #fishingboat #spearfishing #icefishing #pikefishing #lurefishing #fishinglife_bd #netfishing #cuting_videos_bd ,159092257,1859820,7136,24904,https://v16m.tiktokcdn-us.com/c1f0eb15d45e24cfc50b5441d6d92d81/67f94bc0/video/tos/useast8/tos-useast8-v-27dcd7-tx2/oofKulRqZAiisj6EAEcAzABMc2yASz2oBKEMiD/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThF8K.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3ZrZG05cjtldTMzaTU8NEBpM3ZrZG05cjtldTMzaTU8NEBxbDJvMmRzZjNgLS1kMTJzYSNxbDJvMmRzZjNgLS1kMTJzcw%3D%3D&vvpl=1&l=20250411110403C5A24697681BD801F0B7&btag=e00050000&download=true
7446503482988793131,https://tiktok.com/@/video/7446503482988793131,96,Our dog was crying because he wanted to be in the room with us.  #chestercounty #trapdoor #underthefloor #sunroom #oldhouse #chestersprings #woodstove #mystery #gold #treasure #hidden #brick #haunted #creepy #scary #meanixlandscapinginc ,158456150,3385479,18473,35618,https://v19.tiktokcdn-us.com/8faf776e0f376cffbaecd61fee227b34/67fa2944/video/tos/useast5/tos-useast5-v-27dcd7-tx/oANK4BUiZPACABB8AgL4aAEkX11AEgdulSiLr/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThjMh.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=ajdlam85cjNudzMzZzU8NEBpajdlam85cjNudzMzZzU8NEAybTYzMmQ0a19gLS1kMS9zYSMybTYzMmQ0a19gLS1kMS9zcw%3D%3D&vvpl=1&l=20250412024835983495680B4A9C2EE802&btag=e00050000&download=true
